0####-####step	0,0,0	0,0,0	None
5####-####tap####printer####.####tap####printer####.####it####be####a####field####at####the####top####of####the####menu####.####this####will####open####a####list####of####the####compatible####airprint####printer####within####range####.	0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
6####-####select####you####printer####.####select####you####printer####.####tap####the####name####of####the####printer####with####which####you####want####to####print####you####item####.####-####if####you####can####not####find####you####printer####,####make####sure####that####the####printer####be####on####,####connect####to####wi####-####fi####,####not####connect####to####bluetooth####,####not####hard####-####wire####to####a####router####,####and####within####range####of####you####i####pad####.	0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	True
7####-####tap####print####.####tap####print####.####it####be####in####the####top####-####right####corner####of####the####screen####.####you####item####will####begin####printing####.####-####depend####on####you####printer####,####you####may####have####the####option####to####select####color####or####black####-####and####-####white####printing####,####a####page####range####,####and####so####on####before####tap####print####.	0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
0####-####printing####with####airprint	0,0,0,0,0	0,0,0,0,0	None
1####-####open####the####app####you####want####to####use####.####open####the####app####you####want####to####use####.####tap####the####app####icon####for####the####app####in####which####the####item####you####want####to####print####be####locate####.####-####for####example####,####if####you####want####to####print####a####photo####,####you####would####tap####the####photo####app####icon####.####-####not####all####app####support####printing####,####but####the####majority####of####the####ipad####'s####build####-####in####app####should####allow####you####to####print####.	0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
2####-####open####the####page####or####document####you####want####to####print####.####open####the####page####or####document####you####want####to####print####.####for####example####,####if####you####be####print####from####the####photo####app####,####you####will####tap####the####photo####you####want####to####print####.####-####if####you####be####print####a####web####browser####page####,####you####may####have####to####tap####⋯####to####open####a####menu####before####proceed####.	0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
3####-####tap####the####"####share####"####icon####.####tap####the####"####share####"####icon####.####it####be####usually####in####one####of####the####corner####of####the####screen####,####though####you####may####find####it####in####the####url####bar####or####the####⋯####menu####if####you####be####use####a####browser####.####you####will####see####a####pop####-up####menu####appear####at####the####bottom####of####the####screen####.	0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
4####-####tap####print####.####tap####print####.####this####printer####-####shape####icon####be####in####the####bottom####row####of####the####pop####-####up####menu####.####do####so####open####the####print####menu####.####-####you####may####have####to####swipe####from####right####to####leave####across####the####bottom####row####of####app####icon####in####the####pop####-####up####menu####to####find####the####print####option####.	0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
5####-####tap####printer####.####tap####printer####.####it####be####a####field####at####the####top####of####the####menu####.####this####will####open####a####list####of####the####compatible####airprint####printer####within####range####.	0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
6####-####select####you####printer####.####select####you####printer####.####tap####the####name####of####the####printer####with####which####you####want####to####print####you####item####.####-####if####you####can####not####find####you####printer####,####make####sure####that####the####printer####be####on####,####connect####to####wi####-####fi####,####not####connect####to####bluetooth####,####not####hard####-####wire####to####a####router####,####and####within####range####of####you####i####pad####.	0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
7####-####tap####print####.####tap####print####.####it####be####in####the####top####-####right####corner####of####the####screen####.####you####item####will####begin####printing####.####-####depend####on####you####printer####,####you####may####have####the####option####to####select####color####or####black####-####and####-####white####printing####,####a####page####range####,####and####so####on####before####tap####print####.	0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
0####-####use####a####computer####and####scanner	0,0,1,0,0,0,0	0,0,0,0,0,0,0	None
1####-####prepare####you####document####to####be####scan####.####prepare####you####document####to####be####scan####.####you####can####place####you####document####in####either####the####tray####where####it####will####feed####automatically####into####the####scanner####,####or####you####can####open####the####lid####and####place####each####paper####on####the####glass####.####the####scanner####you####have####should####tell####you####in####the####manual####how####to####best####scan####document####.####[####1####]####-####x####-####research####source####-####-####;	0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
2####-####scan####you####document####.####scan####you####document####.####in####most####case####,####you####can####press####a####scan####button####on####you####physical####scanner####to####begin####scanning####.####you####computer####,####whether####mac####or####window####,####should####also####have####a####correspond####software####that####you####can####open####that####will####also####let####you####initiate####the####scan####.####for####example####,####if####you####have####a####brother####scanner####,####you####will####find####a####software####call####"####control####center####3####"####in####either####you####start####menu####or####application####folder####.####[####2####]####-####x####-####research####source####-####-####when####the####scan####be####complete####,####whether####you####use####the####scanner####glass####or####the####automatic####document####feeder####(####adf####)####,####you####will####see####a####window####pop####-####up####with####a####preview####of####the####scan####.	0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
3####-####click####save####if####you####use####the####adf####.####click####save####if####you####use####the####adf####.####if####you####put####you####document####in####the####automatic####document####feeder####and####the####scan####finish####satisfactorily####,####you####can####click####to####save####the####file####and####skip####the####rest####of####the####step####.	0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
4####-####change####the####page####on####the####scanner####glass####(####if####you####be####not####use####the####adf####)####.####change####the####page####on####the####scanner####glass####(####if####you####be####not####use####the####adf####)####.####if####you####be####lift####the####lid####and####place####a####page####on####the####scanner####glass####,####you####will####need####to####scan####each####page####individually####.####if####you####be####not####satisfied####with####the####scanning####on####the####previous####page####,####you####can####readjust####it####and####re-scan####before####continue####.####-####if####you####be####use####a####hp####scanner####,####make####sure####the####box####next####to####"####single####page####file####"####be####not####check####.####if####you####be####scan####with####the####automatic####document####feeder####,####all####the####page####in####the####document####will####automatically####save####in####the####same####pdf####.	0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
5####-####click####to####add####another####page####on####the####scan####preview####.####click####to####add####another####page####on####the####scan####preview####.####some####scanner####,####like####the####brother####and####hp####scanner####,####if####you####scan####by####set####you####document####on####the####glass####,####will####display####a####scan####preview####after####each####scan####.####you####can####click####the####icon####that####look####like####a####plus####sign####in####a####piece####of####paper####or####start####to####scan####a####page####on####the####glass####.####-####when####the####preview####window####pop####up####again####,####you####can####repeat####the####previous####step####to####change####the####paper####and####click####start####to####add####as####many####page####as####you####need####.####[####3####]####-####x####-####research####source	0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
6####-####click####cancel####or####save####when####you####be####do####.####click####cancel####or####save####when####you####be####do####.####if####you####want####to####edit####you####page####,####click####edit####page####and####you####can####change####the####setting####of####the####page####before####save####the####final####file####.####[####4####]####-####x####-####research####source####-####-####after####click####save####,####you####can####choose####where####to####save####the####pdf####and####what####to####name####it####.	0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
0####-####downloading####software####and####driver	0,0,0,0,0,0	0,0,0,1,1,1	None
1####-####position####the####webcam####as####desire####on####top####of####you####computer####.####position####the####webcam####as####desire####on####top####of####you####computer####.	0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
2####-####navigate####to####the####logitech####support####website####at####http://support.logitech.com/en_us/category/webcams-and-security####.####navigate####to####the####logitech####support####website####at####http://support.logitech.com/en_us/category/webcams-and-security.	0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
3####-####click####on####"####webcam####,####"####then####click####on####"####more####"####below####you####webcam####model####.####click####on####"####webcam####,####"####then####click####on####"####more####"####below####you####webcam####model####.	0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
4####-####click####on####the####"####download####"####tab####.####click####on####the####"####download####"####tab####.####the####software####for####you####webcam####will####display####on####-####screen####.	0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
5####-####select####you####computer####'s####operating####system####from####the####dropdown####menu####,####then####click####on####"####download####.####select####you####computer####'s####operating####system####from####the####dropdown####menu####,####then####click####on####"####download####.####"	0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
6####-####select####the####option####to####save####the####software####file####to####you####desktop####.####select####the####option####to####save####the####software####file####to####you####desktop####.	0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0	None
7####-####navigate####to####you####desktop####and####double####-####click####on####the####software####file####.####navigate####to####you####desktop####and####double####-####click####on####the####software####file####.####the####logitech####installation####wizard####will####display####on####-####screen####.	0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0	True
8####-####follow####the####on####-####screen####instruction####to####install####the####software####and####driver####for####the####logitech####webcam####on####you####computer####.####follow####the####on####-####screen####instruction####to####install####the####software####and####driver####for####the####logitech####webcam####on####you####computer####.####the####installation####wizard####will####guide####you####through####the####process####.	0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
9####-####connect####the####webcam####to####you####computer####via####usb####when####prompt####to####by####the####installation####wizard####.####connect####the####webcam####to####you####computer####via####usb####when####prompt####to####by####the####installation####wizard####.####you####logitech####webcam####be####now####ready####for####use####.	0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
0####-####general####fix	0,0,0,0	0,0,0,0	None
1####-####check####you####webcam####'s####compatibility####.####check####you####webcam####'s####compatibility####.####if####you####be####use####a####usb####webcam####(####e.g.####,####one####that####be####not####build####into####you####computer####)####,####read####the####manual####or####look####up####the####model####number####to####make####sure####that####it####be####still####compatible####with####you####computer####.####if####you####recently####update####you####operating####system####(####for####example####,####from####window####7####to####window####10####)####,####you####webcam####might####not####work####with####you####version####of####window####at####all####.####-####if####you####webcam####do####prove####to####be####incompatible####,####you####will####need####a####new####webcam####that####be####compatible####.####do####not####toss####you####old####one####away####,####though—####there####be####always####a####possibility####that####window####will####update####to####include####support####for####it####.####-####;	0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
2####-####make####sure####you####webcam####be####not####obstruct####.####make####sure####you####webcam####be####not####obstruct####.####it####seem####obvious####,####but####sometimes####usb####or####build####-####in####webcam####can####get####smudge####or####have####they####light####level####detector####cover####by####dust####.####give####you####webcam####a####quick####inspection—and####a####wipe####-####down####with####a####damp####cloth####,####if####necessary—can####make####a####huge####difference####.	0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
3####-####unplug####any####usb####connection####from####you####computer####.####unplug####any####usb####connection####from####you####computer####.####have####too####many####usb####connection####plug####into####you####computer####at####once####can####cause####you####webcam####(####or####other####usb####item####)####to####malfunction####.####-####leave####you####webcam####plug####in####if####it####be####a####usb####rather####than####a####build####-####in####camera####.	0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
