0####-####step	0,0,0	0,0,0	None
4####-####click####device####and####printer####.####click####device####and####printer####.####this####icon####be####usually####on####the####far####-####right####side####of####the####control####panel####page####.####-####if####you####control####panel####window####display####information####in####"####category####"####view####,####you####will####click####view####device####and####printer####below####the####"####hardware####and####sound####"####heading####.	0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
5####-####find####you####printer####.####find####you####printer####.####it####will####usually####have####the####word####"####epson####"####along####with####the####printer####'s####model####number####.####you####will####typically####find####the####printer####at####the####bottom####of####the####page####,####so####you####may####have####to####scroll####down####.	0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
6####-####right####-####click####you####printer####'s####name####.####right####-####click####you####printer####'s####name####.####do####so####will####prompt####a####drop####-####down####menu####.####-####if####you####mouse####do####not####have####a####right####-####click####button####,####click####the####right####side####of####the####mouse####,####or####use####two####finger####to####click####the####mouse####.####-####if####you####computer####use####a####trackpad####instead####of####a####mouse####,####use####two####finger####to####tap####the####trackpad####or####press####the####bottom####-####right####side####of####the####trackpad####.	0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0	True
7####-####click####printing####preference####.####click####printing####preference####.####this####option####be####in####the####drop####-####down####menu####.####do####so####open####the####printing####preference####window####.	0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
8####-####click####the####color####tab####.####click####the####color####tab####.####it####be####at####the####top####of####the####window####.	0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
9####-####check####the####"####black####&####white####"####or####"####grayscale####"####option####.####check####the####"####black####&####white####"####or####"####grayscale####"####option####.####you####will####usually####find####this####box####or####drop####-####down####menu####in####the####middle####of####the####page####.####-####if####you####can####not####find####either####option####on####the####color####tab####,####click####the####paper####/####quality####tab####and####look####for####a####"####black####&####white####"####or####"####grayscale####"####option####there####.####-####if####you####can####not####find####a####black####-####and####-####white####printing####option####at####all####,####you####epson####printer####most####likely####do####not####support####black####-####and####-####white####printing####.	0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
10####-####click####apply####.####click####apply####.####it####be####at####the####bottom####of####the####window####.	0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
11####-####click####ok####.####click####ok####.####this####option####be####at####the####bottom####of####the####window####.####do####so####will####save####you####setting####and####close####the####printing####preference####window####.	0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
12####-####print####you####document####.####print####you####document####.####open####the####document####or####page####that####you####want####to####print####,####then####press####ctrl+p####,####select####you####printer####'s####name####if####it####be####not####already####select####,####review####the####rest####of####the####print####setting####if####need####,####and####click####print####.####-####you####can####also####find####the####print####option####in####the####file####menu####of####most####program####.	0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
0####-####connect####to####airprint	0,0,1,0,0	0,0,0,0,0	None
1####-####make####sure####you####have####a####airprint####printer####.####make####sure####you####have####a####airprint####printer####.####you####ipad####will####need####to####be####connect####to####a####airprint####-####compatible####printer####in####order####to####print####anything####.####to####see####if####you####printer####be####airprint####compatible####,####go####to####https://support.apple.com/en-us/ht201311####in####you####computer####'s####web####browser####and####look####for####you####printer####'s####model####number####.####-####you####can####press####ctrl+f####(####window####)####or####⌘####command####+####f####(####mac####)####and####then####type####in####you####printer####'s####model####number####to####speed####up####this####process####.####-####if####you####printer####be####not####list####on####this####page####,####look####for####"####airprint####compatible####"####(####or####similar####)####on####the####printer####'s####packaging####or####documentation####.####-####if####you####determine####that####you####printer####be####not####compatible####with####airprint####,####you####can####not####use####it####to####print####from####you####i####pad####.####-####;	0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0	0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
2####-####turn####on####you####printer####.####turn####on####you####printer####.####make####sure####the####printer####be####plug####into####a####electrical####outlet####,####then####press####the####"####power####"####button####on####the####printer####.####-####skip####this####step####if####you####printer####be####already####on####.	0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0	0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0	None
3####-####disconnect####the####printer####'s####bluetooth####or####cable####connection####.####disconnect####the####printer####'s####bluetooth####or####cable####connection####.####in####order####to####connect####to####you####printer####via####airprint####,####you####printer####can####not####be####connect####to####you####computer####via####bluetooth####,####nor####can####it####be####connect####to####a####router####via####a####ethernet####cable####.####[####1####]####-####x####-####research####source####-####-####-####you####can####disconnect####you####printer####from####a####router####by####unplug####the####connect####ethernet####cable####from####the####back####of####you####printer####.####-####disable####you####printer####'s####bluetooth####will####vary####from####model####to####model####,####so####check####you####printer####'s####manual####or####online####documentation####for####specific####instruction####on####disable####bluetooth####if####you####printer####be####connect####to####a####computer####via####bluetooth####.	0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0	0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	False
4####-####connect####you####printer####to####wi####-####fi####if####necessary####.####connect####you####printer####to####wi####-####fi####if####necessary####.####if####you####printer####be####not####already####connect####to####a####wi####-####fi####network####,####use####the####printer####'s####menu####to####select####a####strong####wi####-####fi####connection####.####-####this####step####will####vary####depend####on####you####printer####model####,####so####check####you####printer####'s####manual####or####online####documentation####for####specific####step####on####connect####to####wi-####fi.	0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0	0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0	True
5####-####open####you####i####pad####'s####setting####.####open####you####i####pad####'s####setting####.####tap####the####setting####app####icon####,####which####resemble####a####grey####box####with####gear####on####it####.	0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
6####-####tap####wi-fi.####tap####wi####-####fi.####it####be####near####the####top####-####leave####side####of####the####screen####.####do####so####open####you####i####pad####'s####wi####-####fi####menu####.	0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
7####-####make####sure####you####be####connect####to####the####same####network####as####you####printer####.####make####sure####you####be####connect####to####the####same####network####as####you####printer####.####you####i####pad####need####to####be####on####the####same####exact####wireless####network####to####which####you####connect####you####airprint####printer####.####-####if####you####be####not####connect####to####the####same####network####,####tap####the####name####of####the####printer####'s####network####,####enter####the####password####if####ask####,####and####tap####join####.	0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0	None
8####-####stand####near####you####airprint####printer####.####stand####near####you####airprint####printer####.####for####optimal####result####,####you####will####want####to####be####within####a####few####foot####of####you####printer####,####though####it####be####usually####safe####to####have####the####printer####in####another####room####.	0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0	0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0	None
0####-####connect####to####airprint	0,0,1,0,0	0,0,0,0,0	None
1####-####make####sure####you####have####a####airprint####printer####.####make####sure####you####have####a####airprint####printer####.####you####ipad####will####need####to####be####connect####to####a####airprint####-####compatible####printer####in####order####to####print####anything####.####to####see####if####you####printer####be####airprint####compatible####,####go####to####https://support.apple.com/en-us/ht201311####in####you####computer####'s####web####browser####and####look####for####you####printer####'s####model####number####.####-####you####can####press####ctrl+f####(####window####)####or####⌘####command####+####f####(####mac####)####and####then####type####in####you####printer####'s####model####number####to####speed####up####this####process####.####-####if####you####printer####be####not####list####on####this####page####,####look####for####"####airprint####compatible####"####(####or####similar####)####on####the####printer####'s####packaging####or####documentation####.####-####if####you####determine####that####you####printer####be####not####compatible####with####airprint####,####you####can####not####use####it####to####print####from####you####i####pad####.####-####;	0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
2####-####turn####on####you####printer####.####turn####on####you####printer####.####make####sure####the####printer####be####plug####into####a####electrical####outlet####,####then####press####the####"####power####"####button####on####the####printer####.####-####skip####this####step####if####you####printer####be####already####on####.	0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
3####-####disconnect####the####printer####'s####bluetooth####or####cable####connection####.####disconnect####the####printer####'s####bluetooth####or####cable####connection####.####in####order####to####connect####to####you####printer####via####airprint####,####you####printer####can####not####be####connect####to####you####computer####via####bluetooth####,####nor####can####it####be####connect####to####a####router####via####a####ethernet####cable####.####[####1####]####-####x####-####research####source####-####-####-####you####can####disconnect####you####printer####from####a####router####by####unplug####the####connect####ethernet####cable####from####the####back####of####you####printer####.####-####disable####you####printer####'s####bluetooth####will####vary####from####model####to####model####,####so####check####you####printer####'s####manual####or####online####documentation####for####specific####instruction####on####disable####bluetooth####if####you####printer####be####connect####to####a####computer####via####bluetooth####.	0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
4####-####connect####you####printer####to####wi####-####fi####if####necessary####.####connect####you####printer####to####wi####-####fi####if####necessary####.####if####you####printer####be####not####already####connect####to####a####wi####-####fi####network####,####use####the####printer####'s####menu####to####select####a####strong####wi####-####fi####connection####.####-####this####step####will####vary####depend####on####you####printer####model####,####so####check####you####printer####'s####manual####or####online####documentation####for####specific####step####on####connect####to####wi-####fi.	0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
5####-####open####you####i####pad####'s####setting####.####open####you####i####pad####'s####setting####.####tap####the####setting####app####icon####,####which####resemble####a####grey####box####with####gear####on####it####.	0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
6####-####tap####wi-fi.####tap####wi####-####fi.####it####be####near####the####top####-####leave####side####of####the####screen####.####do####so####open####you####i####pad####'s####wi####-####fi####menu####.	0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
7####-####make####sure####you####be####connect####to####the####same####network####as####you####printer####.####make####sure####you####be####connect####to####the####same####network####as####you####printer####.####you####i####pad####need####to####be####on####the####same####exact####wireless####network####to####which####you####connect####you####airprint####printer####.####-####if####you####be####not####connect####to####the####same####network####,####tap####the####name####of####the####printer####'s####network####,####enter####the####password####if####ask####,####and####tap####join####.	0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	True
8####-####stand####near####you####airprint####printer####.####stand####near####you####airprint####printer####.####for####optimal####result####,####you####will####want####to####be####within####a####few####foot####of####you####printer####,####though####it####be####usually####safe####to####have####the####printer####in####another####room####.	0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
0####-####connect####to####airprint	0,0,1,0,0	0,0,0,0,0	None
1####-####make####sure####you####have####a####airprint####printer####.####make####sure####you####have####a####airprint####printer####.####you####ipad####will####need####to####be####connect####to####a####airprint####-####compatible####printer####in####order####to####print####anything####.####to####see####if####you####printer####be####airprint####compatible####,####go####to####https://support.apple.com/en-us/ht201311####in####you####computer####'s####web####browser####and####look####for####you####printer####'s####model####number####.####-####you####can####press####ctrl+f####(####window####)####or####⌘####command####+####f####(####mac####)####and####then####type####in####you####printer####'s####model####number####to####speed####up####this####process####.####-####if####you####printer####be####not####list####on####this####page####,####look####for####"####airprint####compatible####"####(####or####similar####)####on####the####printer####'s####packaging####or####documentation####.####-####if####you####determine####that####you####printer####be####not####compatible####with####airprint####,####you####can####not####use####it####to####print####from####you####i####pad####.####-####;	0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
