0####-####step	0,0,0	0,0,0	None
3####-####connect####you####usb####video####source####capture####device####to####you####computer####.####connect####you####usb####video####source####capture####device####to####you####computer####.####plug####it####in####to####the####usb####port####of####you####computer####.####beware####,####you####need####all####you####driver####install####into####you####computer####otherwise####it####be####not####go####to####work####.####ensure####that####the####device####be####properly####position####before####insert####.####if####you####encounter####any####resistance####on####insert####,####remove####and####check####the####position####again####.	0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
4####-####plug####it####in####.####plug####it####in####.####grab####all####audio####/####video####cable####of####the####usb####video####source####capture####device####end####and####plug####they####in####to####the####audio####/####video####cable####that####come####with####the####camera####which####be####standard####since####most####digital####camera####come####with####they####to####connect####you####camera####with####the####tv####.	0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0	None
5####-####plug####in####the####jack####of####the####audio####/####video####cable####right####into####you####camera####.####plug####in####the####jack####of####the####audio####/####video####cable####right####into####you####camera####.	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0	None
6####-####go####to####my####computer####and####click####on####the####usb####video####source####capture####device####drive####icon####.####go####to####my####computer####and####click####on####the####usb####video####source####capture####device####drive####icon####.####this####will####show####the####video####capture####on####the####camera####.	0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0	None
7####-####plug####you####digital####camera####'s####power####adapter####into####the####camera####.####plug####you####digital####camera####'s####power####adapter####into####the####camera####.####some####will####not####function####as####a####webcam####unless####they####be####plug####into####a####/####c####power####as####it####require####too####much####power####.####even####if####you####digital####camera####function####as####a####webcam####while####on####battery####,####a/####c####power####save####you####battery####and####prevent####you####camera####from####shut####off####in####the####middle####of####a####broadcast####.	0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0	0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0	None
8####-####turn####you####digital####camera####on####.####turn####you####digital####camera####on####.####put####camera####on####video####mode####.####you####be####ready####to####video####chat####.	0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0	0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0	None
9####-####plug####the####microphone####into####the####microphone####jack####of####you####sound####card####.####plug####the####microphone####into####the####microphone####jack####of####you####sound####card####.####use####a####separate####microphone####if####you####digital####camera####do####not####transmit####sound####when####use####as####a####webcam####.	0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0	None
10####-####set####up####you####camera####as####close####to####you####monitor####as####possible####.####set####up####you####camera####as####close####to####you####monitor####as####possible####.####this####allow####better####face####to####face####communication####.	0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0	0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
11####-####position####yourself####about####2####to####3####foot####(####0.6####to####0.9####m####)####away####from####you####digital####camera####.####position####yourself####about####2####to####3####foot####(####0.6####to####0.9####m####)####away####from####you####digital####camera####.####most####digital####camera####'s####focus####best####at####this####distance####when####use####as####a####webcam####.	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0	None
12####-####enjoy####use####you####camera####as####a####web####cam####.####enjoy####use####you####camera####as####a####web####cam####.	0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0	0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0	None
0####-####step	0,0,0	0,0,0	None
1####-####check####the####manual####of####you####digital####camera####to####see####if####it####can####be####use####as####a####webcam####.####check####the####manual####of####you####digital####camera####to####see####if####it####can####be####use####as####a####webcam####.####many####digital####camera####have####this####functionality####and####even####come####with####webcam####software####.####-####;	0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
2####-####install####it####.####install####it####.####if####you####have####a####software####cd####that####need####to####be####install####on####the####computer####before####use####you####digital####camera####as####a####webcam####,####install####it####now####.	0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
3####-####connect####you####usb####video####source####capture####device####to####you####computer####.####connect####you####usb####video####source####capture####device####to####you####computer####.####plug####it####in####to####the####usb####port####of####you####computer####.####beware####,####you####need####all####you####driver####install####into####you####computer####otherwise####it####be####not####go####to####work####.####ensure####that####the####device####be####properly####position####before####insert####.####if####you####encounter####any####resistance####on####insert####,####remove####and####check####the####position####again####.	0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
4####-####plug####it####in####.####plug####it####in####.####grab####all####audio####/####video####cable####of####the####usb####video####source####capture####device####end####and####plug####they####in####to####the####audio####/####video####cable####that####come####with####the####camera####which####be####standard####since####most####digital####camera####come####with####they####to####connect####you####camera####with####the####tv####.	0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
5####-####plug####in####the####jack####of####the####audio####/####video####cable####right####into####you####camera####.####plug####in####the####jack####of####the####audio####/####video####cable####right####into####you####camera####.	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
6####-####go####to####my####computer####and####click####on####the####usb####video####source####capture####device####drive####icon####.####go####to####my####computer####and####click####on####the####usb####video####source####capture####device####drive####icon####.####this####will####show####the####video####capture####on####the####camera####.	0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
7####-####plug####you####digital####camera####'s####power####adapter####into####the####camera####.####plug####you####digital####camera####'s####power####adapter####into####the####camera####.####some####will####not####function####as####a####webcam####unless####they####be####plug####into####a####/####c####power####as####it####require####too####much####power####.####even####if####you####digital####camera####function####as####a####webcam####while####on####battery####,####a/####c####power####save####you####battery####and####prevent####you####camera####from####shut####off####in####the####middle####of####a####broadcast####.	0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
8####-####turn####you####digital####camera####on####.####turn####you####digital####camera####on####.####put####camera####on####video####mode####.####you####be####ready####to####video####chat####.	0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
9####-####plug####the####microphone####into####the####microphone####jack####of####you####sound####card####.####plug####the####microphone####into####the####microphone####jack####of####you####sound####card####.####use####a####separate####microphone####if####you####digital####camera####do####not####transmit####sound####when####use####as####a####webcam####.	0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
10####-####set####up####you####camera####as####close####to####you####monitor####as####possible####.####set####up####you####camera####as####close####to####you####monitor####as####possible####.####this####allow####better####face####to####face####communication####.	0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0	0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0	None
11####-####position####yourself####about####2####to####3####foot####(####0.6####to####0.9####m####)####away####from####you####digital####camera####.####position####yourself####about####2####to####3####foot####(####0.6####to####0.9####m####)####away####from####you####digital####camera####.####most####digital####camera####'s####focus####best####at####this####distance####when####use####as####a####webcam####.	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
12####-####enjoy####use####you####camera####as####a####web####cam####.####enjoy####use####you####camera####as####a####web####cam####.	0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
0####-####step	0,0,0	0,0,0	None
1####-####connect####you####webcam####to####you####window####pc####.####connect####you####webcam####to####you####window####pc####.####connect####the####usb####cable####to####a####available####port####on####you####pc####,####and####then####install####its####software####when####prompt####.####-####if####you####be####use####a####build####-####in####webcam####on####a####laptop####or####monitor####,####you####can####skip####this####step####.####-####;	0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0	0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0	True
2####-####click####the####menu####.####click####the####menu####.####it####be####usually####at####the####bottom####-####leave####corner####of####the####screen####.	0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
3####-####type####camera####into####the####search####bar####.####type####camera####into####the####search####bar####.####you####may####have####to####click####a####circle####or####magnifying####glass####icon####to####open####the####search####bar####first####.	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
4####-####click####camera####.####click####camera####.####the####camera####app####will####open####on####the####screen####.####this####should####automatically####start####you####webcam####.####-####if####ask####to####allow####the####app####permission####to####access####you####webcam####,####be####sure####to####give####all####request####permission####.	0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0	None
5####-####click####.####click####.####it####be####at####the####top####-####right####corner####of####the####camera####preview####screen####.	0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
6####-####select####a####video####recording####speed####.####select####a####video####recording####speed####.####scroll####down####the####right####column####to####the####"####video####"####header####,####and####then####select####you####desire####resolution####from####the####drop####-####down####menu####.####the####higher####the####resolution####,####the####better####the####quality####(####and####the####larger####the####file####size####)####.	0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
7####-####click####anywhere####else####on####the####video####.####click####anywhere####else####on####the####video####.####this####close####the####setting####menu####.	0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
8####-####click####the####video####icon####.####click####the####video####icon####.####it####be####the####outline####of####a####video####camera####on####the####right####side####of####the####window####.####this####switch####the####camera####to####video####mode####.	0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
9####-####click####the####video####icon####to####start####recording####.####click####the####video####icon####to####start####recording####.####it####be####the####large####white####version####of####the####video####camera####on####the####left####side####of####the####window####.####the####time####count####at####the####bottom####-####center####part####of####the####preview####screen####will####increase####as####you####continue####to####record####.	0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
10####-####click####the####stop####button####to####stop####recording####.####click####the####stop####button####to####stop####recording####.####it####be####the####red####square####on####the####right####side####of####the####window####.####the####video####will####stop####recording####immediately####.####the####finish####video####will####be####save####to####the####"####camera####roll####"####folder####inside####you####"####photo####"####folder####.	0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
0####-####step	0,0,0	0,0,0	None
1####-####have####a####lamp####or####some####other####sight####source####point####at####you####(####optimally####,####you####face####)####.####have####a####lamp####or####some####other####sight####source####point####at####you####(####optimally####,####you####face####)####.####do####not####use####you####laptop####as####the####primary####light####source####.####when####the####rest####of####the####room####be####dark####and####you####be####sit####in####front####of####you####webcam####,####that####be####what####you####be####do####.####-####unless####you####want####the####particular####effect####(####as####in####create####a####silhouette####)####,####do####not####sit####in####front####of####a####window####.####even####if####the####blind####be####close####,####you####webcam####will####pick####it####up####.####-####;	0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0	None
2####-####diffuse####the####lamp####light####that####you####have####direct####to####you####face####.####diffuse####the####lamp####light####that####you####have####direct####to####you####face####.####typing####paper####,####tissue####paper####,####or####something####else####that####will####diffuse####the####light####will####help####soften####the####light####a####great####deal####.	0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
3####-####adjust####the####brightness####and####/####or####contrast####on####you####computer####monitor####adjust####the####brightness####and####/####or####contrast####on####you####computer####monitor####.####you####will####need####to####research####that####for####you####individual####computer####monitor####because####step####would####vary####depend####on####you####computer####.####do####this####,####as####well####as####have####the####alternate####light####source####,####will####get####rid####of####almost####all####the####reflection####that####be####be####cast####onto####you####.	0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
